bestobjid,mjd,z,oiii_4959_flux,oiii_5007_flux,h_beta_flux,nii_6548_flux,nii_6584_flux,h_alpha_flux
1.23765E+18,51985,0.2811182,-1.798937,2.051699,-4.241832,0.8087589,2.439404,-1.901618
1.23765E+18,51985,0.2742937,3.00957,1.814652,1.567083,0.8879011,2.678115,1.036366
1.23765E+18,51985,0.1114584,5.393455,11.71484,40.87457,23.95728,72.2607,167.3703
1.23765E+18,51985,0.08552645,9.144822,19.72726,93.15865,51.27226,154.649,402.6314
1.23765E+18,51985,0.1110194,12.22468,19.13282,96.87151,58.21883,175.6014,443.8637
1.23765E+18,51985,0.08487899,1.730556,1.666857,11.04113,7.572165,22.8394,27.22125
1.23765E+18,51985,0.1209111,2.696549,16.42858,-1.068985,9.892787,29.83893,20.35463
1.23765E+18,51985,0.08455453,5.208228,8.574845,13.39438,10.34494,31.20273,55.30108
1.23765E+18,51985,0.06317902,2.05604,1.798666,7.74729,6.297387,18.99437,43.31409
1.23765E+18,51985,0.1453562,1.745467,14.86298,7.821944,6.105823,18.41657,40.03664
1.23765E+18,51985,0.1977123,0.446496,8.708013,24.91267,23.41825,70.63486,92.3705
1.23765E+18,51985,0.07425647,3.024908,10.54435,19.92302,16.72751,50.45404,44.43311
1.23765E+18,51985,0.4969209,1.118559,0.5150518,3.480158,0,0,0
1.23765E+18,51985,0.08298806,5.090787,13.24302,94.813,42.69371,128.7741,406.252
1.23765E+18,51985,0.04818288,11.6556,51.55862,43.17558,27.57987,83.18724,187.839
1.23765E+18,51984,0.08375164,-1.313285,21.92488,14.38371,10.64977,32.12218,35.76471
1.23765E+18,51984,0.04524084,9.27528,16.05408,9.363191,4.792779,14.45613,20.04699
1.23765E+18,51984,0.02321945,209.3106,641.6874,183.2206,12.53577,37.81077,615.3114
1.23765E+18,51984,0.07574287,28.59266,72.84366,127.0412,48.82951,147.2811,483.5641
1.23765E+18,51984,0.1097003,6.104525,10.33234,61.84198,38.11014,114.949,292.2784
1.23765E+18,51984,0.08435389,1.665478,8.351929,26.95271,22.21877,67.01694,140.9693
1.23765E+18,51984,0.1102181,4.907207,13.43856,16.97943,13.60185,41.02633,87.2485
1.23765E+18,51984,0.1382874,-1.754974,5.812958,6.127718,1.5609,4.708036,-3.176186
1.23765E+18,51984,0.08230957,14.68633,50.34694,66.55166,56.87902,171.5603,313.1026
1.23765E+18,51984,0.08023216,4.530859,6.493133,14.1301,5.208236,15.70924,22.13288
1.23765E+18,51984,0.1102505,-1.08606,10.32553,9.095594,8.864973,26.7388,54.49258
1.23765E+18,51984,0.08827489,-9.072096,14.94538,22.43134,5.05162,15.23685,7.357372
1.23765E+18,51984,0.0832443,6.427284,15.11282,19.96255,11.08822,33.44464,77.50829
1.23765E+18,51984,0.04692628,6.071677,8.340331,14.74848,5.80689,17.51492,59.25575
1.23765E+18,51984,0.3403102,-1.354402,0.8286719,0.04493928,0.3760556,1.13427,1.097514
1.23765E+18,51984,0.1126511,149.3173,436.2138,47.89703,28.52702,86.04408,191.7485
1.23765E+18,51984,0.1839764,3.721619,25.38519,10.23788,15.13337,45.64572,35.50424
1.23765E+18,51984,0.07780865,8.811903,26.4246,25.85679,5.85488,17.65967,84.08117
1.23765E+18,51959,0.07520767,-0.3792119,4.071457,18.17073,12.43957,37.52061,94.90965
1.23765E+18,51959,0.1855161,0.4530834,5.836712,9.150139,3.5677,10.76101,6.215437
1.23765E+18,51959,0.05530245,8.419578,23.04078,21.46168,10.9284,32.96257,85.1072
1.23765E+18,51959,0.08148253,6.117433,19.05224,6.935151,12.86896,38.81575,39.69403
1.23765E+18,51959,0.3681791,1.542501,0.6974262,2.154069,0.647321,1.952469,14.81198
1.23765E+18,51959,0.1067151,14.15757,42.37129,13.78033,51.59831,155.6324,96.93713
1.23765E+18,51959,0.06667583,7.817046,27.8485,65.51948,33.90928,102.2782,274.9367
1.23765E+18,51959,0.1085678,4.19496,4.740974,3.880172,3.903687,11.77442,4.940156
1.23765E+18,51959,0.08230145,5.868475,19.30261,17.48709,9.883419,29.81067,52.09905
1.23765E+18,51959,0.1551305,-0.4159592,-1.615557,-5.61317,1.016592,3.066277,6.890467
1.23765E+18,51959,0.1801406,3.08628,-1.604959,-2.78294,4.02538,12.14147,7.499344
1.23765E+18,51959,0.07811885,-1.080409,10.65372,6.953269,9.167733,27.652,29.69399
1.23765E+18,51959,0.08468309,8.08089,4.270347,0.756703,3.731378,11.2547,4.451167
1.23765E+18,51955,0.05993758,16.86311,49.52227,186.4234,74.73512,225.4184,673.78
1.23765E+18,51955,0.07180949,32.27745,78.88022,484.9529,263.2444,794.0059,2184.511
1.23765E+18,51955,0.1429203,4.829454,12.80149,16.30418,11.26634,33.98188,82.26596
1.23765E+18,51955,0.2322651,-1.318319,11.92561,9.110837,13.28996,40.08559,38.38254
1.23765E+18,51955,0.07604571,2.732061,14.4951,39.94147,15.09814,45.53949,132.5029
1.23765E+18,51955,0.2673466,1.708654,13.76912,13.28917,4.194016,12.65012,14.76763
1.23765E+18,51955,0.04758949,38.13386,116.0563,121.4893,60.4631,182.3707,523.3158
1.23765E+18,51955,0.06150396,5.297714,12.83088,18.446,10.57471,31.89577,66.74019
1.23765E+18,51955,0.08601741,22.97201,67.75159,58.21534,50.54697,152.4613,273.1106
1.23765E+18,51955,0.06158849,5.714431,6.865608,24.94662,15.29681,46.1387,98.11839
1.23765E+18,51955,0.0854767,11.10661,23.83474,156.1609,97.06148,292.7598,819.9456
1.23767E+18,51671,0.1439398,7.134395,16.72297,52.79491,27.69789,83.54323,243.9239
1.23767E+18,51671,0.08659165,1.674242,1.783999,6.225948,3.525992,10.63521,29.45133
1.23765E+18,51671,0.1134257,-0.6339718,8.476062,12.37062,10.57778,31.90502,23.1073
1.23765E+18,51671,0.07067633,22.02228,65.13923,151.4614,66.02082,199.134,636.7998
1.23765E+18,51671,0.07064489,4.680011,14.72026,4.433095,2.945387,8.883966,17.27596
1.23767E+18,51671,0.07823505,4.383641,13.75712,45.20323,25.08464,75.66105,197.6192
1.23765E+18,51671,0.07423184,9.179936,24.13223,24.42879,45.13879,136.149,150.0613
1.23767E+18,51671,0.07158545,8.272616,35.5,79.7991,29.36972,88.58587,311.9156
1.23767E+18,51671,0.08953734,-1.756814,7.98638,4.271042,-5.495766,-16.5765,50.62115
1.23767E+18,51671,0.228373,3.313999,7.304626,1.451333,11.70219,35.2965,12.40657
1.23765E+18,51671,0.1014565,9.666143,9.947251,21.03674,11.79517,35.57694,103.0097
1.23767E+18,51671,0.1465746,3.254701,4.2369,-3.059765,0.9697312,2.924933,16.8391
1.23765E+18,51943,0.1482321,-0.5375159,0.8845695,11.08521,2.148117,6.479217,26.7294
1.23765E+18,51943,0.05310636,137.7176,396.246,167.964,16.24068,48.98564,541.4336
1.23767E+18,51943,0.2116257,4.231306,21.03349,61.88648,37.04073,111.7234,278.3227
1.23765E+18,51943,0.1701967,12.55692,11.31412,4.778738,9.7424,29.38533,35.38026
1.23767E+18,51943,0.1596957,0.4929564,4.863357,2.825821,3.932965,11.86273,7.881545
1.23765E+18,51943,0.1444028,3.367538,15.33145,5.753494,12.14183,36.62257,20.32199
1.23765E+18,51943,0.04593911,4.057957,6.573768,29.06822,18.443,55.62836,133.8341
1.23765E+18,51943,0.1748944,1.301776,6.451159,3.923122,6.363394,19.19346,19.51613
1.23765E+18,51943,0.3182182,0.2080503,0.1965149,2.100554,-0.5715155,-1.723823,1.825026
1.23765E+18,51943,0.1963763,-3.048394,3.612695,-0.2049983,0.09928365,0.2994624,3.538215
1.23765E+18,51943,0.03033432,1.728585,5.918108,7.183498,2.85242,8.603559,12.13686
1.23765E+18,51942,0.1046453,3.750186,10.14516,11.83139,13.78341,41.57395,39.09445
1.23765E+18,51942,0.1555707,-2.044368,2.517926,3.258243,2.903393,8.757304,3.750349
1.23765E+18,51942,0.1156843,4.96538,2.377835,-1.910194,0.2001307,0.6036406,-0.9034124
1.23765E+18,51942,0.1657251,4.91433,11.62528,42.2401,20.79844,62.73291,182.8704
1.23765E+18,51942,0.1663122,7.182347,17.02565,47.22709,34.33606,103.5655,228.7769
1.23765E+18,51942,0.167036,7.63338,6.60096,26.99582,16.39748,49.45857,126.8542
1.23765E+18,51942,0.02428651,557.6923,1676.166,1064.034,222.5492,671.2598,4240.003
1.23765E+18,51688,0.08291919,85.46819,254.5783,161.6624,26.58051,80.17297,536.9896
1.23765E+18,51688,0.05215927,5.045331,14.86634,90.23344,45.71037,137.873,373.7649
1.23765E+18,51688,0.1127451,7.365283,9.583633,5.70518,6.935461,20.91895,25.32767
1.23765E+18,51688,0.02454863,4.135918,10.7962,40.84425,22.88833,69.03649,162.2041
0,51688,0.1048259,-1.429325,1.42646,2.222654,1.039027,3.133945,9.178088
1.23767E+18,51688,0.07416798,3.932453,14.17601,24.67129,15.48075,46.69352,103.5927
1.23765E+18,51688,0.04308878,12.75477,36.7137,93.9187,36.02868,108.6708,371.1762
1.23765E+18,51688,0.185461,-2.70937,2.804939,-5.531564,5.506206,16.60799,4.240364
1.23767E+18,51688,0.03156494,18.13659,55.16906,221.1101,135.8856,409.8623,906.6846
1.23767E+18,51688,0.1055094,2.028453,4.378027,9.805643,4.514009,13.61529,15.59355
1.23767E+18,51688,0.4514559,1.238459,8.988341,-0.004313563,0,0,0
1.23765E+18,51688,0.427175,-0.1171392,1.349373,2.331725,0,0,0
1.23765E+18,51688,0.1066885,2.578053,4.155064,13.1397,7.688195,23.18937,55.18029
1.23765E+18,51688,0.08538663,17.02812,46.76633,110.2622,48.70534,146.9065,441.3972
1.23765E+18,51688,0.02520476,46.30639,141.9031,123.8193,24.21864,73.049,421.8702
1.23767E+18,51688,0.1425822,2.459287,15.5932,26.93777,9.564307,28.84816,106.1337
1.23767E+18,51688,0.025559,34.05346,103.7419,71.10345,10.3844,31.32175,209.97
1.23765E+18,51688,0.1499111,5.738106,7.138284,13.84642,13.45533,40.58438,63.42548
1.23765E+18,51688,0.1486527,0.4765406,3.706168,14.64754,1.446441,4.362799,6.85794
1.23767E+18,51688,0.1247371,7.296143,11.18347,26.20779,15.01042,45.27489,109.3044
1.23765E+18,51688,0.1057341,5.694914,21.25919,76.97637,52.61279,158.6923,344.6906
1.23767E+18,51688,0.07854612,77.25129,220.5194,183.7102,46.68776,140.8211,625.0406
1.23765E+18,51615,0.0768416,-4.9687,19.16696,13.68918,14.19766,42.82343,44.34959
1.23765E+18,51615,0.1859926,-5.393737,10.48079,30.88025,14.62903,44.12455,130.5714
1.23765E+18,51615,0.07905809,2.628326,12.31116,35.41187,16.71903,50.42845,128.2311
1.23765E+18,51615,0.02559116,6.819763,32.0589,57.80517,66.83528,201.5906,455.7794
1.23767E+18,51615,0.3759632,-9.428521,0.638002,-0.09805337,0.4984153,1.503335,8.449831
1.23767E+18,51615,0.2009142,11.11136,40.46535,54.72467,0,0,0
1.23765E+18,51615,0.1267255,6.348069,8.661353,1.53453,3.748517,11.30639,6.741823
1.23765E+18,51615,0.1201423,1.286647,4.167751,5.424496,4.617355,13.92701,26.09618
1.23765E+18,51615,0.05341686,-12.46916,18.08625,10.05688,3.355846,10.12201,17.2396
1.23765E+18,51615,0.05260421,5.210757,7.195477,14.16538,6.92709,20.8937,66.99131
1.23765E+18,51615,0.05334505,8.716932,26.47334,24.29461,14.86139,44.82537,105.8018
1.23765E+18,51609,0.1399986,1.150785,6.472886,5.449006,7.021835,21.17948,0
1.23765E+18,51609,0.1980118,-1.431631,7.839452,24.24413,16.08992,48.53091,105.2668
1.23767E+18,51609,0.1228767,-0.5555599,1.881706,-4.764436,2.252661,6.794544,3.496821
1.23765E+18,51609,0.1126983,8.068024,10.75324,41.39013,32.78986,98.90178,170.7388
1.23765E+18,51609,0.3860966,1.069238,3.197947,1.677362,0.3817526,1.151454,-9.481392
1.23765E+18,51609,0.1325189,1.202678,8.015073,27.06036,15.58917,47.02054,125.4754
1.23765E+18,51609,0.1266069,0.4586346,1.611139,1.156877,1.066252,3.216063,3.56705
1.23765E+18,51613,0.07278425,4.682366,7.848386,27.31663,17.25531,52.04601,121.0626
1.23765E+18,51613,0.06402559,21.23563,36.3604,82.35116,53.94007,162.6957,335.9817
1.23765E+18,51613,0.3349745,-1.791004,9.116452,8.206751,3.516797,10.60747,-29.40676
1.23765E+18,51613,0.05468448,44.19711,128.5541,90.35632,21.49167,64.82383,250.1901
1.23765E+18,51613,0.1961606,6.250718,4.381791,3.181465,3.544793,10.69191,18.08702
1.23767E+18,51613,0.101419,-1.663756,3.127149,3.322975,1.847595,5.572774,14.77553
1.23765E+18,51613,0.07413268,4.070864,10.28599,25.91952,15.45323,46.61052,106.3925
1.23765E+18,51613,0.1310452,22.54138,74.52863,43.89455,47.92725,144.5596,194.2728
1.23765E+18,51613,0.3449461,2.245521,15.46036,6.755386,16.21566,48.91016,68.96732
1.23765E+18,51613,0.1108563,2.636084,10.15932,19.23635,14.03648,42.33727,95.309
1.23765E+18,51637,0.2440505,-0.8545941,10.53394,0.7664772,1.574388,4.748718,0.7378185
1.23765E+18,51637,0.02542496,33.66008,89.8883,46.77158,5.084441,15.33585,152.304
1.23765E+18,51637,0.1362031,6.344768,15.98216,57.10515,38.10769,114.9416,287.9561
1.23765E+18,51637,0.3200764,-0.04969137,2.52534,4.117109,0.9223709,2.782084,-8.947565
1.23765E+18,51637,0.1311932,5.449571,17.06657,21.54474,16.5079,49.79164,82.18841
1.23765E+18,51637,0.05585783,3.277618,4.411758,6.869104,3.904272,11.77619,23.66344
1.23765E+18,51637,0.3359312,0.4647877,0.8138987,1.777829,0.5218671,1.574072,-1.545206
1.23765E+18,51637,0.1508466,3.511889,6.631653,26.52459,18.13842,54.70965,149.261
1.23765E+18,51637,0.09388045,0.4281985,2.998224,6.831678,2.552273,7.698245,16.66501
1.23765E+18,51637,0.1234297,1.70395,8.446632,4.204485,6.017754,18.15093,20.57475
1.23765E+18,51663,0.3668526,0.1838078,0.6918582,3.79416,-10.77941,-32.5132,7.404472
1.23765E+18,51663,0.3707268,-1.664214,2.061611,2.445966,-1.375144,-4.147753,-3.90775
1.23765E+18,51663,0.1343791,10.89825,23.82865,62.4398,74.71062,225.3445,260.7942
1.23765E+18,51662,0.1187695,3.237452,7.996231,30.55918,22.77393,68.69141,186.3395
1.23765E+18,51662,0.02685253,10.0729,42.2564,73.13769,21.75008,65.60326,233.8165
1.23765E+18,51662,0.1462232,4.21099,0.7101769,-1.235041,2.119007,6.391415,4.633387
1.23765E+18,51662,0.04339654,41.6694,114.1804,105.5614,23.24326,70.10705,398.5618
1.23765E+18,51662,0.1441558,-3.292344,8.020644,5.583172,3.715464,11.2067,10.40796
1.23765E+18,51662,0.2521276,-3.315146,10.4862,3.180995,7.328658,22.10492,-4.359535
1.23765E+18,51662,0.1384028,1.514307,6.698713,22.34633,8.642644,26.06821,75.96088
1.23765E+18,51662,0.5359714,-2.626074,0.9784994,-0.9641008,0,0,0
1.23765E+18,51662,0.3477391,2.658826,1.606901,1.709105,3.578027,10.79216,1.521
1.23766E+18,51662,0.4470815,0.1326561,3.695743,2.829438,0,0,0
1.23765E+18,51662,0.2823173,372.4666,1082.589,240.5692,15.95288,48.11756,775.4609
1.23766E+18,51662,0.04977922,3.865782,18.62613,22.37277,27.2766,82.27253,78.60693
1.23765E+18,51662,0.0824862,107.6199,329.2221,262.5674,70.59079,212.9181,933.9257
1.23765E+18,51662,0.2093812,0.4100207,4.20697,3.194631,4.884358,14.73235,10.21492
1.23765E+18,51662,0.1711867,-1.230519,0.1179161,7.675195,5.19546,15.67071,43.3245
1.23765E+18,51662,0.1997388,3.162397,3.426158,1.55236,6.386591,19.26343,30.0318
1.23765E+18,51662,0.4253418,1.001732,3.179868,1.943935,0,0,0
1.23765E+18,51662,0.03950118,5.011324,17.5236,52.07884,38.00544,114.6332,328.6474
1.23765E+18,51662,0.09925046,2.895719,3.471318,1.201919,0,0,0
1.23765E+18,51994,0.08361325,3.35564,4.316825,11.70862,6.722956,20.27799,53.54814
1.23765E+18,51994,0.08427472,1.56136,4.507179,4.573415,0,0,0
1.23765E+18,51994,0.06380439,8.735931,20.86371,76.5808,30.75645,92.76856,279.6057
1.23765E+18,51994,0.0668507,0.2614386,14.1869,17.29668,13.06968,39.42118,66.83072
1.23765E+18,51994,0.08257104,7.493689,18.44362,38.55721,12.81347,38.64839,143.8033
1.23765E+18,51994,0.1064087,-1.035697,4.106766,2.493554,-1.912817,-5.769496,15.86847
1.23765E+18,51990,0.07277419,4.717972,23.88386,8.94167,5.233021,15.784,26.64909
1.23766E+18,51990,0.1142037,7.450945,75.47684,99.10934,63.2022,190.6324,480.6739
1.23765E+18,51990,0.0889437,2.463006,7.231558,23.59124,13.26887,40.02197,91.32751
1.23765E+18,51990,0.1224587,6.170251,2.592756,0.3243974,2.117764,6.387666,12.23983
1.23765E+18,51990,0.2192827,-3.776311,4.008931,6.682087,0.2849284,0.8594097,3.154632
1.23766E+18,51990,0.03712127,2.417487,13.07192,10.21781,2.436947,7.350394,34.03115
1.23765E+18,51990,0.04896335,5.546616,23.48723,5.880342,6.777383,20.44215,24.04534
1.23765E+18,51990,0.5335389,-4.813064,1.18436,-6.096075,0,0,0
1.23765E+18,51990,0.09864474,0.7805493,6.734859,11.10597,4.074322,12.2891,40.77809
1.23765E+18,51990,0.08501817,3.043116,10.95781,39.15852,50.7075,152.9455,270.3038
1.23765E+18,51990,0.005270182,604.9291,1807.524,363.3025,10.88397,32.82858,1102.947
1.23765E+18,51990,0.09379867,17.48638,24.66246,98.85383,93.69086,282.5932,546.3973
1.23765E+18,51665,0.1174196,4.278088,5.457787,17.28653,11.68495,35.24451,58.35466
1.23765E+18,51665,0.1457303,5.547086,4.0288,6.803361,12.74347,38.43724,26.33553
1.23765E+18,51665,0.09411468,-1.335928,8.033853,15.01438,11.03809,33.29343,26.5362
1.23765E+18,51665,0.0952277,7.702297,20.92814,62.24212,59.81886,180.4275,391.576
1.23765E+18,51665,0.1217074,3.576725,12.22565,30.3559,18.05076,54.44527,158.2845
1.23765E+18,51665,0.09427872,14.62236,48.36026,72.76122,24.02083,72.45238,286.9656
1.23765E+18,51665,0.08766751,1.404284,11.74952,14.73185,17.00072,51.27811,57.3209
1.23765E+18,51665,0.07301264,6.649434,7.212292,12.8638,11.36239,34.2716,48.21821
1.23765E+18,51665,0.03662616,162.1304,484.9634,147.8797,8.147802,24.57565,463.1796
1.23765E+18,51665,0.2141508,4.477818,5.216112,-2.273354,8.178857,24.66932,47.01158
1.23766E+18,51665,0.09445215,1.407571,5.577196,6.932845,4.512479,13.61068,24.39626
1.23765E+18,51665,0.05622218,3.43663,22.71422,33.58908,11.95113,36.04737,124.0327
1.23765E+18,51689,0.117943,7.347866,30.67707,26.71711,28.04411,84.5875,158.7886
1.23765E+18,51689,0.02799002,4.527612,9.542808,20.40443,8.67707,26.17205,83.42409
1.23765E+18,51689,0.1222645,-8.199779,10.76184,8.773256,3.169093,9.558717,14.0592
1.23765E+18,51689,0.1201411,-1.608622,7.838976,14.21866,2.399728,7.238134,23.78773
1.23765E+18,51689,0.1211767,6.094005,5.588582,12.24845,10.35944,31.24646,54.99423
1.23765E+18,51673,0.08696111,0.2221497,3.439253,4.302991,-0.8468444,-2.554278,2.005633
1.23765E+18,51673,0.2013167,1.015752,5.802662,2.947187,-0.3403703,-1.026635,8.546032
1.23765E+18,51673,0.1183062,4.244509,11.31864,0.2822277,3.191955,9.627673,9.022835
1.23765E+18,51673,0.09232526,5.138205,17.76961,64.13866,39.02808,117.7177,303.5895
1.23766E+18,51673,0.09026208,9.224035,23.016,50.90044,88.80094,267.8441,315.3745
1.23765E+18,51673,0.02550551,90.70207,279.694,141.458,17.75635,53.55724,451.2139
1.23766E+18,51673,0.1211344,3.462173,20.57562,8.065796,13.08813,39.47681,35.52768
1.23765E+18,51673,0.07507495,18.1974,51.58422,110.8553,42.14528,127.1199,424.9228
1.23765E+18,51673,0.125819,-9.065424,20.356,8.928323,-1.489871,-4.493796,30.52619
1.23765E+18,51673,0.1544472,4.964787,6.177432,1.669613,-1.104803,-3.33234,2.580244
1.23765E+18,51673,0.1296941,5.155904,15.28203,15.98175,15.46056,46.63261,47.8908
1.23765E+18,51673,0.1051971,5.213327,4.007983,16.06677,10.61435,32.01534,55.24722
1.23766E+18,51663,0.08086073,8.639219,36.39943,7.598938,17.93675,54.10138,64.9483
1.23765E+18,51663,0.07870217,8.256357,20.018,80.57926,48.66983,146.7994,332.88
1.23765E+18,51663,0.1607768,45.2552,133.5483,16.51893,28.79847,86.86283,103.4162
1.23765E+18,51663,0.111321,5.407603,21.85734,69.10065,31.80541,95.93247,251.1758
1.23765E+18,51663,0.2052746,-1.430399,6.00864,21.47206,18.32144,55.2617,116.0152
1.23765E+18,51663,0.05438203,-2.070599,6.242754,16.45782,1.151237,3.472397,15.80867
1.23765E+18,52375,0.2000229,1.5658,2.541737,14.52789,0.1886437,0.568993,18.97705
1.23765E+18,52375,0.117614,-0.7221243,9.765238,36.25682,18.71702,56.45485,162.449
1.23765E+18,52375,0.1049616,-0.07154232,3.749515,5.706109,9.441786,28.4786,40.38338
1.23765E+18,52375,0.09917942,2.996568,4.921303,-8.907499,0.8556401,2.580808,18.33595
1.23765E+18,52375,0.323511,-6.098071,4.180471,2.591229,0.3806495,1.148127,-1.628515
1.23765E+18,52375,0.073873,16.02909,38.45023,159.8709,84.94783,256.2223,620.0914
0,52375,0.09560283,2.631606,3.195391,6.07493,3.31284,9.992291,16.3561
1.23767E+18,52375,0.1823375,7.073434,2.399781,10.61417,7.023579,21.18473,54.80285
1.23765E+18,52375,0.174292,4.895386,7.635492,21.76321,14.83589,44.74847,91.74395
1.23767E+18,52294,0.1203228,4.234573,1.019505,1.908691,2.118254,6.389142,6.06566
1.23767E+18,52294,0.1009551,-7.513464,15.06413,12.3566,2.721401,8.208374,9.448106
1.23767E+18,52294,0.1007475,-4.22636,30.98571,0.7294943,-1.926199,-5.809862,37.30798
1.23767E+18,52294,0.07240058,2.02117,0.3313663,10.36731,6.569739,19.81585,36.091
1.23767E+18,52294,0.1059578,-1.960064,10.4292,2.13423,0.3455109,1.042141,8.126892
1.23765E+18,52294,0.1203746,4.734892,14.72373,48.93248,41.60775,125.4986,250.8516
1.23765E+18,52294,0.1048209,4.141725,10.43129,48.96203,30.97253,93.4203,228.9073
1.23765E+18,52294,0.0505642,3.155475,10.5304,26.82303,18.03272,54.39084,109.9079
1.23767E+18,52294,0.1427871,15.15012,57.35649,150.1871,67.69168,204.1737,596.4948
1.23765E+18,52294,0.1517132,0.8442582,5.794193,18.69988,9.978328,30.09694,76.27612
1.23767E+18,52294,0.3469502,-1.139495,4.13295,2.990968,0.2814134,0.8488077,2.663325
1.23767E+18,52294,0.2169161,-13.42978,10.96577,0.5212324,3.751224,11.31456,-10.23995
1.23767E+18,52282,0.1047326,1.209587,7.275465,2.699476,2.616703,7.892581,5.705905
1.23767E+18,52282,0.09968216,279.5755,851.0372,116.7231,120.005,361.9629,473.2369
1.23767E+18,52282,0.1085365,8.148686,25.61145,72.70265,61.70242,186.1087,379.2169
1.23767E+18,52282,0.04863245,51.67246,145.9964,75.48348,11.93422,35.99637,267.366
1.23767E+18,52282,0.100018,5.784128,12.54859,1.989472,5.049979,15.2319,9.474276
1.23767E+18,52282,0.07831682,5.263813,17.31325,59.97039,27.96721,84.35557,218.949
1.23767E+18,52282,0.1450357,2.751047,2.999504,22.23312,10.99645,33.16783,102.8531
1.23767E+18,52282,0.04969842,3.261093,19.45909,4.90005,4.576078,13.80251,14.96689
1.23767E+18,52282,0.04919893,3.991963,6.928705,29.68802,12.57276,37.92236,112.7676
1.23767E+18,52282,0.0479597,6.855331,22.18153,24.02429,24.50893,73.9246,62.30732
1.23767E+18,52282,0.07424194,1.159158,13.47108,26.2836,16.34593,49.3031,96.2579
1.23767E+18,52282,0.1068903,5.080657,16.01095,8.35384,7.603691,22.93449,43.80375
1.23765E+18,52056,0.1295768,2.526823,14.37329,8.213413,10.62664,32.05239,32.36568
1.23765E+18,52056,0.09170661,-1.407713,1.325712,4.87437,-1.078298,-3.252396,2.889179
1.23765E+18,52056,0.2248386,0.2499176,7.243253,2.493286,0.8281394,2.49786,9.438557
1.23765E+18,52056,0.1219937,4.871863,8.332222,42.12332,3.806233,11.48048,49.22386
1.23767E+18,52056,0.0429443,25.92313,63.30251,354.3022,286.6916,864.728,2178.482
